incident_id,case_number,incident_datetime,incident_type_primary,incident_description,address_1,city,state,zip,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
"743,688,636",00-03-1862-1,2000 Mar 25 01:30:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 13:30<br>Occur To Date: 03/25/2000 13:30<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,1 Block CONE DR,ATHENS,GA,30601,33.9559686,-83.352733,2016 Jan 11 07:00:58 PM,2016 Jan 11 10:04:26 PM,POINT (-83.352733 33.9559686),13,Saturday,Assault
"743,466,406",00-03-1864-1,2000 Mar 25 02:00:00 PM,ALL OTHER OFFENSES,Occur From Date: 03/25/2000 14:00<br>Occur To Date: 03/25/2000 14:20<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,1800 Block BARNETT SHOALS RD,ATHENS,GA,30605,33.921171,-83.3417574,2016 Jan 11 05:38:59 PM,2016 Jan 11 08:02:43 PM,POINT (-83.3417574 33.921171),14,Saturday,Other
"743,508,923",00-03-1867-1,2000 Mar 25 02:00:00 PM,LARCENY-THEFT,"Occur From Date: 03/25/2000 14:00<br>Occur To Date: 03/25/2000 14:30<br>16-8-14 THEFT BY SHOPLIFTING $.01 TO $300.00 1ST, 2ND, 3RD<br>Case Status: Cleared by Arrest",3700 Block ATLANTA HWY,ATHENS,GA,30606,33.9439705,-83.4675771,2016 Jan 11 05:53:37 PM,2016 Jan 11 08:25:41 PM,POINT (-83.4675771 33.9439705),14,Saturday,Theft
"743,486,624",00-03-1868-1,2000 Mar 25 02:30:00 PM,ALL OTHER OFFENSES,Occur From Date: 03/25/2000 14:30<br>Occur To Date: 03/25/2000 14:55<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,2000 Block BARNETT SHOALS RD,ATHENS,GA,30605,33.9219559,-83.342736,2016 Jan 11 05:45:48 PM,2016 Jan 11 08:13:37 PM,POINT (-83.342736 33.9219559),14,Saturday,Other
"743,488,304",00-03-1872-1,2000 Mar 25 02:30:00 PM,LARCENY-THEFT,"Occur From Date: 03/25/2000 14:30<br>Occur To Date: 03/25/2000 14:30<br>16-8-14 THEFT BY SHOPLIFTING $.01 TO $300.00 1ST, 2ND, 3RD<br>Case Status: Cleared by Arrest",3700 Block ATLANTA HWY,ATHENS,GA,30606,33.9439705,-83.4675771,2016 Jan 11 05:46:19 PM,2016 Jan 11 08:15:00 PM,POINT (-83.4675771 33.9439705),14,Saturday,Theft
"743,507,281",00-03-1996-1,2000 Mar 25 03:00:00 PM,LARCENY-THEFT,Occur From Date: 03/25/2000 15:00<br>Occur To Date: 03/27/2000 12:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,200 Block E CLAYTON ST,ATHENS,GA,30601,33.9585245,-83.3755555,2016 Jan 11 05:53:02 PM,2016 Jan 11 08:25:53 PM,POINT (-83.3755555 33.9585245),15,Saturday,Theft
"743,559,684",00-03-1981-1,2000 Mar 25 03:00:00 PM,LARCENY-THEFT,Occur From Date: 03/25/2000 15:00<br>Occur To Date: 03/27/2000 10:00<br>16-8-18 ENTERING AUTO (THEFT - ITEMS FROM VEH)<br>Case Status: Open Investigation,100 Block FERNBANKS CT,ATHENS,GA,30605,33.915939,-83.366704,2016 Jan 11 06:10:40 PM,2016 Jan 11 08:53:16 PM,POINT (-83.366704 33.915939),15,Saturday,Theft
"743,672,138",00-03-2060-1,2000 Mar 25 03:00:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 15:00<br>Occur To Date: 03/25/2000 15:30<br>16-5-23 SIMPLE BATTERY<br>Case Status: Exceptionally Cleared,1600 Block E BROAD ST,ATHENS,GA,30601,33.9536199,-83.3574754,2016 Jan 11 06:54:21 PM,2016 Jan 11 09:54:26 PM,POINT (-83.3574754 33.9536199),15,Saturday,Assault
"743,477,404",00-03-1873-2,2000 Mar 25 03:30:00 PM,ALL OTHER OFFENSES,Occur From Date: 03/25/2000 15:30<br>Occur To Date: 03/25/2000 16:00<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Cleared by Arrest,200 Block BAILEY ST,ATHENS,GA,30605,33.9437349,-83.356925,2016 Jan 11 05:42:40 PM,2016 Jan 11 08:08:16 PM,POINT (-83.356925 33.9437349),15,Saturday,Other
"743,709,840",00-03-1873-1,2000 Mar 25 03:30:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 15:30<br>Occur To Date: 03/25/2000 16:00<br>16-5-23 SIMPLE BATTERY<br>Case Status: Cleared by Arrest,200 Block BAILEY ST,ATHENS,GA,30605,33.9437349,-83.356925,2016 Jan 11 07:10:15 PM,2016 Jan 11 10:16:36 PM,POINT (-83.356925 33.9437349),15,Saturday,Assault
"743,911,622",00-03-1955-1,2000 Mar 25 04:00:00 PM,LARCENY-THEFT,Occur From Date: 03/25/2000 16:00<br>Occur To Date: 03/26/2000 19:00<br>16-8-2 THEFT BY TAKING - MOTOR VEH PARTS/ACCES - $.01 TO $100.00<br>Case Status: Open Investigation,100 Block GRADY AV,ATHENS,GA,30601,33.9611343,-83.3879232,2016 Jan 11 08:35:16 PM,2016 Jan 12 12:11:26 AM,POINT (-83.3879232 33.9611343),16,Saturday,Theft
"743,468,116",00-03-2013-1,2000 Mar 25 04:30:00 PM,ALL OTHER OFFENSES,Occur From Date: 03/25/2000 16:30<br>Occur To Date: 03/26/2000 01:30<br>16-11-39.1 HARASSING PHONE CALLS<br>Case Status: Open Investigation,300 Block ARROWHEAD RD,ATHENS,GA,30622,33.9393343,-83.4695293,2016 Jan 11 05:39:32 PM,2016 Jan 11 08:03:44 PM,POINT (-83.4695293 33.9393343),16,Saturday,Other
"743,665,438",00-03-1883-1,2000 Mar 25 05:10:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 17:10<br>Occur To Date: 03/25/2000 17:35<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,300 Block CALHOUN DR,ATHENS,GA,30601,33.9887138,-83.3473309,2016 Jan 11 06:51:37 PM,2016 Jan 11 09:50:12 PM,POINT (-83.3473309 33.9887138),17,Saturday,Assault
"743,684,754",00-03-1881-1,2000 Mar 25 06:00:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 18:00<br>Occur To Date: 03/25/2000 18:00<br>16-5-23 SIMPLE BATTERY<br>Case Status: Exceptionally Cleared,600 Block VINE ST,ATHENS,GA,30601,33.9555706,-83.3547178,2016 Jan 11 06:59:25 PM,2016 Jan 11 10:01:52 PM,POINT (-83.3547178 33.9555706),18,Saturday,Assault
"743,464,660",00-03-1884-1,2000 Mar 25 06:30:00 PM,ALL OTHER OFFENSES,Occur From Date: 03/25/2000 18:30<br>Occur To Date: 03/25/2000 18:30<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Exceptionally Cleared,1 Block CONE DR,ATHENS,GA,30601,33.9559686,-83.352733,2016 Jan 11 05:38:30 PM,2016 Jan 11 08:01:35 PM,POINT (-83.352733 33.9559686),18,Saturday,Other
"743,464,821",00-03-2323-1,2000 Mar 25 06:30:00 PM,ALL OTHER OFFENSES,Occur From Date: 03/25/2000 18:30<br>Occur To Date: 03/25/2000 18:30<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,100 Block HANOVER PL,ATHENS,GA,30606,33.963498,-83.434506,2016 Jan 11 05:38:34 PM,2016 Jan 11 08:01:41 PM,POINT (-83.434506 33.963498),18,Saturday,Other
"743,543,007",00-03-1928-1,2000 Mar 25 07:00:00 PM,LARCENY-THEFT,Occur From Date: 03/25/2000 19:00<br>Occur To Date: 03/26/2000 08:30<br>16-8-2 THEFT BY TAKING - MOTOR VEH PARTS/ACCES - $.01 TO $100.00<br>Case Status: Open Investigation,300 Block N BLUFF RD,ATHENS,GA,30607,34.003543,-83.380065,2016 Jan 11 06:04:56 PM,2016 Jan 11 08:44:55 PM,POINT (-83.380065 34.003543),19,Saturday,Theft
"743,553,346",00-03-1857-1,2000 Mar 25 07:00:00 PM,LARCENY-THEFT,Occur From Date: 03/25/2000 19:00<br>Occur To Date: 03/25/2000 19:00<br>16-8-18 ENTERING AUTO (THEFT - ITEMS FROM VEH)<br>Case Status: Open Investigation,100 Block E CLOVERHURST AV,ATHENS,GA,30605,33.946341,-83.3814789,2016 Jan 11 06:08:31 PM,2016 Jan 11 08:49:41 PM,POINT (-83.3814789 33.946341),19,Saturday,Theft
"743,901,461",00-03-1888-1,2000 Mar 25 07:15:00 PM,LARCENY-THEFT,Occur From Date: 03/25/2000 19:15<br>Occur To Date: 03/25/2000 19:45<br>16-8-18 ENTERING AUTO (THEFT - ITEMS FROM VEH)<br>Case Status: Open Investigation,1100 Block BAXTER ST,ATHENS,GA,30606,33.9461618,-83.4026196,2016 Jan 11 08:31:22 PM,2016 Jan 12 12:05:41 AM,POINT (-83.4026196 33.9461618),19,Saturday,Theft
"743,895,027",00-03-1930-1,2000 Mar 25 08:00:00 PM,BURGLARY,Occur From Date: 03/25/2000 20:00<br>Occur To Date: 03/26/2000 09:00<br>16-7-1 BURGLARY - NON RESIDENCE - FORCED ENTRY<br>Case Status: Open Investigation,1000 Block N 29 HWY,ATHENS,GA,30601,34.0408613,-83.3046263,2016 Jan 11 08:29:11 PM,2016 Jan 12 12:02:20 AM,POINT (-83.3046263 34.0408613),20,Saturday,Breaking & Entering
"743,835,846",00-03-1892-1,2000 Mar 25 08:15:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 20:15<br>Occur To Date: 03/25/2000 21:15<br>16-5-23 SIMPLE BATTERY<br>Case Status: Cleared by Arrest,200 Block ZEBULON DR,ATHENS,GA,30601,33.956839,-83.3526623,2016 Jan 11 08:05:44 PM,2016 Jan 11 11:28:50 PM,POINT (-83.3526623 33.956839),20,Saturday,Assault
"743,836,020",00-03-1891-1,2000 Mar 25 08:40:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 20:40<br>Occur To Date: 03/25/2000 20:50<br>16-5-23 SIMPLE BATTERY<br>Case Status: Exceptionally Cleared,GARNETT RIDGE DR,ATHENS,GA,30607,34.002191,-83.4247812,2016 Jan 11 08:05:44 PM,2016 Jan 11 11:28:56 PM,POINT (-83.4247812 34.002191),20,Saturday,Assault
"743,503,836",00-03-1893-1,2000 Mar 25 09:00:00 PM,LARCENY-THEFT,"Occur From Date: 03/25/2000 21:00<br>Occur To Date: 03/25/2000 21:00<br>16-8-14 THEFT BY SHOPLIFTING $.01 TO $300.00 1ST, 2ND, 3RD<br>Case Status: Open Investigation",200 Block EPPS BRIDGE RD,ATHENS,GA,30606,33.9425723,-83.4293447,2016 Jan 11 05:51:44 PM,2016 Jan 11 08:23:42 PM,POINT (-83.4293447 33.9425723),21,Saturday,Theft
"743,684,878",00-03-1897-1,2000 Mar 25 09:02:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 21:02<br>Occur To Date: 03/25/2000 22:30<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,300 Block ATHENS AV,ATHENS,GA,30601,33.9697982,-83.3855769,2016 Jan 11 06:59:25 PM,2016 Jan 11 10:01:56 PM,POINT (-83.3855769 33.9697982),21,Saturday,Assault
"743,554,144",00-03-1902-1,2000 Mar 25 10:57:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 22:57<br>Occur To Date: 03/25/2000 22:57<br>16-5-90 STALKING (MISD)<br>Case Status: Exceptionally Cleared,1 Block BROADACRES,ATHENS,GA,30606,33.9535427,-83.3956056,2016 Jan 11 06:08:46 PM,2016 Jan 11 08:50:00 PM,POINT (-83.3956056 33.9535427),22,Saturday,Assault
"743,670,312",00-03-1898-1,2000 Mar 25 11:30:00 PM,OTHER ASSAULTS,Occur From Date: 03/25/2000 23:30<br>Occur To Date: 03/25/2000 23:38<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,300 Block ATLANTA AV,ATHENS,GA,30601,33.9686414,-83.3851445,2016 Jan 11 06:53:41 PM,2016 Jan 11 09:53:59 PM,POINT (-83.3851445 33.9686414),23,Saturday,Assault
"743,530,939",00-03-1901-1,2000 Mar 26 12:01:00 AM,LARCENY-THEFT,Occur From Date: 03/26/2000 00:01<br>Occur To Date: 03/26/2000 00:30<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Exceptionally Cleared,100 Block E CLAYTON ST,ATHENS,GA,30601,33.9581905,-83.3770455,2016 Jan 11 06:00:54 PM,2016 Jan 11 08:37:27 PM,POINT (-83.3770455 33.9581905),0,Sunday,Theft
"743,494,345",00-03-1900-1,2000 Mar 26 12:10:00 AM,ALL OTHER OFFENSES,Occur From Date: 03/26/2000 00:10<br>Occur To Date: 03/26/2000 00:15<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,BROADACRES,ATHENS,GA,30606,33.9539099,-83.3955838,2016 Jan 11 05:48:23 PM,2016 Jan 11 08:18:27 PM,POINT (-83.3955838 33.9539099),0,Sunday,Other
"743,567,450",00-03-1905-1,2000 Mar 26 12:15:00 AM,AGGRAVATED ASSAULT,Occur From Date: 03/26/2000 00:15<br>Occur To Date: 03/26/2000 00:20<br>16-5-21 AGGRAVATED ASSAULT - OTHER DANGEROUS WEAPON<br>Case Status: Exceptionally Cleared,200 Block S PETER ST,ATHENS,GA,30601,33.9557287,-83.3619687,2016 Jan 11 06:13:19 PM,2016 Jan 11 08:56:45 PM,POINT (-83.3619687 33.9557287),0,Sunday,Assault with Deadly Weapon
"743,498,947",00-03-1906-1,2000 Mar 26 12:27:00 AM,LARCENY-THEFT,Occur From Date: 03/26/2000 00:27<br>Occur To Date: 03/26/2000 00:53<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,2500 Block ATLANTA HWY,ATHENS,GA,30606,33.9470811,-83.4219833,2016 Jan 11 05:49:58 PM,2016 Jan 11 08:21:01 PM,POINT (-83.4219833 33.9470811),0,Sunday,Theft
"743,681,940",00-03-1917-1,2000 Mar 26 12:30:00 AM,OTHER ASSAULTS,Occur From Date: 03/26/2000 00:30<br>Occur To Date: 03/26/2000 00:30<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,2000 Block S MILLEDGE AV,ATHENS,GA,30605,33.9277984,-83.3793942,2016 Jan 11 06:58:17 PM,2016 Jan 11 10:00:29 PM,POINT (-83.3793942 33.9277984),0,Sunday,Assault
"743,902,741",00-03-1903-1,2000 Mar 26 12:30:00 AM,LIQUOR LAWS,Occur From Date: 03/26/2000 00:30<br>Occur To Date: 03/26/2000 00:30<br>3-3-23 UNDERAGE FURNISH POSS OR CONSUMPTION OF ALCOHOL<br>Case Status: Exceptionally Cleared,1700 Block COMMERCE RD,ATHENS,GA,30607,33.9937029,-83.379115,2016 Jan 11 08:31:58 PM,2016 Jan 12 12:06:36 AM,POINT (-83.379115 33.9937029),0,Sunday,Liquor
"743,488,739",00-03-1904-1,2000 Mar 26 12:45:00 AM,DISORDERLY CONDUCT,Occur From Date: 03/26/2000 00:45<br>Occur To Date: 03/26/2000 01:00<br>3-5-1 DISORDERLY CONDUCT<br>Case Status: Open Investigation,100 Block N LUMPKIN ST,ATHENS,GA,30601,33.9574071,-83.3768018,2016 Jan 11 05:46:32 PM,2016 Jan 11 08:15:06 PM,POINT (-83.3768018 33.9574071),0,Sunday,Disorder
"743,498,653",00-03-1941-1,2000 Mar 26 01:00:00 AM,ALL OTHER OFFENSES,Occur From Date: 03/26/2000 01:00<br>Occur To Date: 03/26/2000 08:00<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,100 Block CHATEAU TER,ATHENS,GA,30606,33.942596,-83.4293444,2016 Jan 11 05:49:53 PM,2016 Jan 11 08:20:36 PM,POINT (-83.4293444 33.942596),1,Sunday,Other
"743,891,450",00-03-1907-1,2000 Mar 26 01:00:00 AM,LIQUOR LAWS,Occur From Date: 03/26/2000 01:00<br>Occur To Date: 03/26/2000 01:00<br>3-3-23 UNDERAGE FURNISH POSS OR CONSUMPTION OF ALCOHOL<br>Case Status: Cleared by Arrest,100 Block E CLAYTON ST,ATHENS,GA,30601,33.9581905,-83.3770455,2016 Jan 11 08:27:52 PM,2016 Jan 12 12:00:41 AM,POINT (-83.3770455 33.9581905),1,Sunday,Liquor
"743,875,869",00-03-1910-1,2000 Mar 26 01:10:00 AM,LIQUOR LAWS,Occur From Date: 03/26/2000 01:10<br>Occur To Date: 03/26/2000 01:15<br>3-3-23 UNDERAGE FURNISH POSS OR CONSUMPTION OF ALCOHOL<br>Case Status: Exceptionally Cleared,100 Block E CLAYTON ST,ATHENS,GA,30601,33.9581905,-83.3770455,2016 Jan 11 08:22:04 PM,2016 Jan 11 11:51:52 PM,POINT (-83.3770455 33.9581905),1,Sunday,Liquor
"743,702,135",00-03-1924-1,2000 Mar 26 01:20:00 AM,OTHER ASSAULTS,Occur From Date: 03/26/2000 01:20<br>Occur To Date: 03/26/2000 01:40<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,W BROAD ST,ATHENS,GA,33.951751,-83.4015249,2016 Jan 11 07:06:55 PM,2016 Jan 11 10:11:50 PM,POINT (-83.4015249 33.951751),1,Sunday,Assault,
"743,621,172",00-03-1921-1,2000 Mar 26 01:21:00 AM,BURGLARY,Occur From Date: 03/26/2000 01:21<br>Occur To Date: 03/26/2000 01:21<br>16-7-1 BURGLARY - RESIDENCE - NO FORCED ENTRY<br>Case Status: Open Investigation,100 Block ROLLINGRIDGE DR,ATHENS,GA,30607,33.9903765,-83.401688,2016 Jan 11 06:33:41 PM,2016 Jan 11 09:26:49 PM,POINT (-83.401688 33.9903765),1,Sunday,Breaking & Entering
"743,505,858",00-03-1920-2,2000 Mar 26 01:30:00 AM,LARCENY-THEFT,Occur From Date: 03/26/2000 01:30<br>Occur To Date: 03/26/2000 01:30<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,200 Block RIVERWALK TOWNHOMES,ATHENS,GA,33.9519347,-83.357567,2016 Jan 11 05:52:29 PM,2016 Jan 11 08:27:27 PM,POINT (-83.357567 33.9519347),1,Sunday,Theft,
"743,614,418",00-03-1920-1,2000 Mar 26 01:30:00 AM,MOTOR VEHICLE THEFT,Occur From Date: 03/26/2000 01:30<br>Occur To Date: 03/26/2000 01:30<br>16-8-2 (MV) THEFT BY TAKING - AUTO<br>Case Status: Open Investigation,200 Block RIVERWALK TOWNHOMES,ATHENS,GA,33.9519347,-83.357567,2016 Jan 11 06:31:04 PM,2016 Jan 11 09:22:41 PM,POINT (-83.357567 33.9519347),1,Sunday,Theft of Vehicle,
"743,596,390",00-03-1923-1,2000 Mar 26 01:45:00 AM,DAMAGE TO PROPERTY OFFENSE,Occur From Date: 03/26/2000 01:45<br>Occur To Date: 03/26/2000 04:00<br>16-7-23 CRIMINAL DAMAGE 2ND DEGREE OTHER<br>Case Status: Open Investigation,200 Block E DOUGHERTY ST,ATHENS,GA,30601,33.9610005,-83.3764551,2016 Jan 11 06:24:21 PM,2016 Jan 11 09:12:28 PM,POINT (-83.3764551 33.9610005),1,Sunday,Property Crime
"743,542,564",00-03-1914-1,2000 Mar 26 02:15:00 AM,DRUG ABUSE VIOLATIONS,Occur From Date: 03/26/2000 02:15<br>Occur To Date: 03/26/2000 02:15<br>16-13-30 COCAINE - SALES OF<br>Case Status: Cleared by Arrest,NELLIE B AV,ATHENS,GA,33.9557539,-83.3493852,2016 Jan 11 06:04:44 PM,2016 Jan 11 08:43:33 PM,POINT (-83.3493852 33.9557539),2,Sunday,Drugs,
"743,543,763",00-03-1949-1,2000 Mar 26 03:00:00 AM,LARCENY-THEFT,Occur From Date: 03/26/2000 03:00<br>Occur To Date: 03/26/2000 17:15<br>16-8-2 THEFT BY TAKING - MOTOR VEH PARTS/ACCES - $.01 TO $100.00<br>Case Status: Open Investigation,300 Block S HARRIS ST,ATHENS,GA,30605,33.9526499,-83.3860991,2016 Jan 11 06:05:12 PM,2016 Jan 11 08:43:39 PM,POINT (-83.3860991 33.9526499),3,Sunday,Theft
"743,875,851",00-03-1931-1,2000 Mar 26 03:00:00 AM,ALL OTHER OFFENSES,Occur From Date: 03/26/2000 03:00<br>Occur To Date: 03/26/2000 09:00<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,1300 Block BOULEVARD,ATHENS,GA,30601,33.9677091,-83.4023888,2016 Jan 11 08:22:04 PM,2016 Jan 11 11:51:52 PM,POINT (-83.4023888 33.9677091),3,Sunday,Other
"743,918,094",00-03-1926-1,2000 Mar 26 03:30:00 AM,OTHER ASSAULTS,Occur From Date: 03/26/2000 03:30<br>Occur To Date: 03/26/2000 04:00<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,1600 Block E BROAD ST,ATHENS,GA,30601,33.9536199,-83.3574754,2016 Jan 11 08:37:36 PM,2016 Jan 12 12:15:38 AM,POINT (-83.3574754 33.9536199),3,Sunday,Assault
"743,513,650",00-03-1925-1,2000 Mar 26 04:00:00 AM,DISORDERLY CONDUCT,Occur From Date: 03/26/2000 04:00<br>Occur To Date: 03/26/2000 04:00<br>3-5-1 DISORDERLY CONDUCT<br>Case Status: Cleared by Arrest,1100 Block BAXTER ST,ATHENS,GA,30606,33.9461618,-83.4026196,2016 Jan 11 05:55:11 PM,2016 Jan 11 08:28:30 PM,POINT (-83.4026196 33.9461618),4,Sunday,Disorder
"743,876,692",00-03-1936-1,2000 Mar 26 04:00:00 AM,ALL OTHER OFFENSES,Occur From Date: 03/26/2000 04:00<br>Occur To Date: 03/26/2000 11:15<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,N ROCKSPRINGS ST,ATHENS,GA,30606,33.955799,-83.394375,2016 Jan 11 08:22:21 PM,2016 Jan 11 11:51:38 PM,POINT (-83.394375 33.955799),4,Sunday,Other
"743,516,827",00-05-1256-1,2000 Mar 26 08:00:00 AM,LARCENY-THEFT,Occur From Date: 03/26/2000 08:00<br>Occur To Date: 05/16/2000 14:00<br>16-8-2 THEFT BY TAKING - ALL OTHER - $.01 TO $500.00<br>Case Status: Open Investigation,2000 Block JEFFERSON RD,ATHENS,GA,30607,33.9725625,-83.4125426,2016 Jan 11 05:56:10 PM,2016 Jan 11 08:30:10 PM,POINT (-83.4125426 33.9725625),8,Sunday,Theft
"743,621,799",01-03-1861-1,2000 Mar 26 09:30:00 AM,OTHER ASSAULTS,Occur From Date: 03/26/2000 09:30<br>Occur To Date: 03/26/2001 09:40<br>16-5-20 SIMPLE ASSAULT<br>Case Status: Open Investigation,2200 Block LEXINGTON RD,ATHENS,GA,30605,33.94448,-83.339581,2016 Jan 11 06:33:52 PM,2016 Jan 11 09:27:09 PM,POINT (-83.339581 33.94448),9,Sunday,Assault
"743,924,754",00-03-1932-1,2000 Mar 26 09:40:00 AM,ALL OTHER OFFENSES,Occur From Date: 03/26/2000 09:40<br>Occur To Date: 03/26/2000 09:45<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,1 Block FULLER ST,ATHENS,GA,30606,33.9491955,-83.397322,2016 Jan 11 08:39:51 PM,2016 Jan 12 12:19:54 AM,POINT (-83.397322 33.9491955),9,Sunday,Other
"743,897,369",00-03-1939-1,2000 Mar 26 12:20:00 PM,ALL OTHER OFFENSES,Occur From Date: 03/26/2000 12:20<br>Occur To Date: 03/26/2000 12:20<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Open Investigation,200 Block LOMBARDY CIR,ATHENS,GA,30601,34.0120705,-83.3494501,2016 Jan 11 08:30:01 PM,2016 Jan 12 12:03:56 AM,POINT (-83.3494501 34.0120705),12,Sunday,Other
"743,585,028",00-04-1029-1,2000 Mar 26 02:00:00 PM,LARCENY-THEFT,"Occur From Date: 03/26/2000 14:00<br>Occur To Date: 04/01/2000 17:00<br>16-8-14 THEFT BY SHOPLIFTING $.01 TO $300.00 1ST, 2ND, 3RD<br>Case Status: Open Investigation",900 Block HAWTHORNE AV,ATHENS,GA,30606,33.9657085,-83.4149539,2016 Jan 11 06:20:03 PM,2016 Jan 11 09:06:53 PM,POINT (-83.4149539 33.9657085),14,Sunday,Theft
"743,488,159",00-03-1945-1,2000 Mar 26 03:00:00 PM,LARCENY-THEFT,"Occur From Date: 03/26/2000 15:00<br>Occur To Date: 03/26/2000 15:20<br>16-8-14 THEFT BY SHOPLIFTING $.01 TO $300.00 1ST, 2ND, 3RD<br>Case Status: Cleared by Arrest",100 Block E CLAYTON ST,ATHENS,GA,30601,33.9581905,-83.3770455,2016 Jan 11 05:46:19 PM,2016 Jan 11 08:14:55 PM,POINT (-83.3770455 33.9581905),15,Sunday,Theft
"743,881,068",00-03-1946-1,2000 Mar 26 03:59:00 PM,ALL OTHER OFFENSES,Occur From Date: 03/26/2000 15:59<br>Occur To Date: 03/26/2000 15:59<br>16-7-21 CRIMINAL TRESPASS<br>Case Status: Cleared by Arrest,1100 Block W BROAD ST,ATHENS,GA,30606,33.9542609,-83.3910447,2016 Jan 11 08:23:57 PM,2016 Jan 11 11:54:44 PM,POINT (-83.3910447 33.9542609),15,Sunday,Other
"743,591,136",00-03-1959-1,2000 Mar 26 04:00:00 PM,LARCENY-THEFT,Occur From Date: 03/26/2000 16:00<br>Occur To Date: 03/26/2000 19:00<br>16-8-2 THEFT BY TAKING - BICYCLE - $.01 TO $500.00<br>Case Status: Exceptionally Cleared,100 Block STONEHENGE WAY,ATHENS,GA,30622,33.9379286,-83.5017197,2016 Jan 11 06:22:18 PM,2016 Jan 11 09:10:05 PM,POINT (-83.5017197 33.9379286),16,Sunday,Theft
"743,683,752",00-03-1947-1,2000 Mar 26 04:00:00 PM,OTHER ASSAULTS,Occur From Date: 03/26/2000 16:00<br>Occur To Date: 03/26/2000 16:00<br>16-5-23 SIMPLE BATTERY<br>Case Status: Open Investigation,100 Block DUBLIN ST,ATHENS,GA,30601,33.9499544,-83.3553184,2016 Jan 11 06:59:02 PM,2016 Jan 11 10:01:26 PM,POINT (-83.3553184 33.9499544),16,Sunday,Assault
"743,908,187",00-03-1948-1,2000 Mar 26 04:20:00 PM,DRUNKENNESS,Occur From Date: 03/26/2000 16:20<br>Occur To Date: 03/26/2000 16:58<br>3-5-4 PUBLIC INTOXICATION<br>Case Status: Cleared by Arrest,NORTH AV,ATHENS,GA,30601,33.9695912,-83.3684902,2016 Jan 11 08:34:03 PM,2016 Jan 12 12:10:12 AM,POINT (-83.3684902 33.9695912),16,Sunday,Liquor
"743,898,523",00-03-1972-1,2000 Mar 26 04:30:00 PM,LARCENY-THEFT,Occur From Date: 03/26/2000 16:30<br>Occur To Date: 03/26/2000 18:00<br>16-8-18 ENTERING AUTO (THEFT - ITEMS FROM VEH)<br>Case Status: Open Investigation,400 Block N 29 HWY,ATHENS,GA,30601,33.9852456,-83.3452524,2016 Jan 11 08:30:27 PM,2016 Jan 12 12:04:44 AM,POINT (-83.3452524 33.9852456),16,Sunday,Theft
"743,578,033",00-03-1967-1,2000 Mar 26 05:00:00 PM,BURGLARY,Occur From Date: 03/26/2000 17:00<br>Occur To Date: 03/26/2000 20:00<br>16-7-1 BURGLARY - RESIDENCE - NO FORCED ENTRY<br>Case Status: Open Investigation,200 Block HODGSON DR,ATHENS,GA,30606,33.9527165,-83.3991482,2016 Jan 11 06:17:27 PM,2016 Jan 11 09:02:22 PM,POINT (-83.3991482 33.9527165),17,Sunday,Breaking & Entering
